Date,Close
2015-10-05,0.01828984107204601
2015-10-06,-0.0035882362417534175
2015-10-07,0.008035633584403179
2015-10-08,0.008818435632298893
2015-10-09,0.0007251113576554058
2015-10-12,0.0012754770636946855
2015-10-13,-0.006825424180004314
2015-10-14,-0.004716274113391039
2015-10-15,0.01485277356212289
2015-10-16,0.004570474276163861
2015-10-19,0.0002705456193015099
2015-10-20,-0.001421090030626071
2015-10-21,-0.005825415425425584
2015-10-22,0.016627571884764603
2015-10-23,0.011030344256396596
2015-10-26,-0.0019131003481598352
2015-10-27,-0.0025541185091011442
2015-10-28,0.011840033238402548
2015-10-29,-0.00044977441860072354
2015-10-30,-0.004809877153488018
2015-11-02,0.011873817294504763
2015-11-03,0.0027280672352485436
2015-11-04,-0.003545367008911171
2015-11-05,-0.0011321484144598548
2015-11-06,-0.00034762159864287767
2015-11-09,-0.009822729364192928
2015-11-10,0.0015105951573544107
2015-11-11,-0.0032280859546982565
2015-11-12,-0.013990375421686796
2015-11-13,-0.01120736488072338
2015-11-16,0.01490326509548634
2015-11-17,-0.0013393792484004408
2015-11-18,0.01616245193889343
2015-11-19,-0.0011231092218189076
2015-11-20,0.0038101958630922805
2015-11-23,-0.0012348607802712408
2015-11-24,0.0012219961240418353
2015-11-25,-0.00012913256833757547
2015-11-27,0.0005936175686118705
2015-11-30,-0.004640997126186264
2015-12-01,0.010680573511899105
2015-12-02,-0.01099569314929194
2015-12-03,-0.014373526867514141
2015-12-04,0.020525668952535714
2015-12-07,-0.006989502943734904
2015-12-08,-0.006489901427822242
2015-12-09,-0.007738985127360154
2015-12-10,0.00225138698159677
2015-12-11,-0.01942276713061175
2015-12-14,0.004755559874067838
2015-12-15,0.010618561196917398
2015-12-16,0.014514969343641715
2015-12-17,-0.015040520569611582
2015-12-18,-0.01779722009170015
2015-12-21,0.007778402243204141
2015-12-22,0.008816736406698444
2015-12-23,0.012418068122691306
2015-12-24,-0.0015986363048084984
2015-12-28,-0.0021785598289102426
2015-12-29,0.010629762703622703
2015-12-30,-0.0072172285974309025
2015-12-31,-0.009411913089778401
2016-01-04,-0.015303730981790165
2016-01-05,0.002012226074739054
2016-01-06,-0.013115396617014996
2016-01-07,-0.02370044303909824
2016-01-08,-0.010838374634476344
2016-01-11,0.0008532723085774574
2016-01-12,0.007802798638371744
2016-01-13,-0.02496545260273253
2016-01-14,0.016695905641396447
2016-01-15,-0.021599098121784066
2016-01-19,0.0005318215544081184
2016-01-20,-0.011693855152753452
2016-01-21,0.005195438264643304
2016-01-22,0.02028370093089693
2016-01-25,-0.01563798186831422
2016-01-26,0.014144335682203746
2016-01-27,-0.010863483946818686
2016-01-28,0.0055285771108635196
2016-01-29,0.02476021748183288
2016-02-01,-0.00044323640602816905
2016-02-02,-0.01874309104264482
2016-02-03,0.004992038935398124
2016-02-04,0.0015267326294097217
2016-02-05,-0.0184812461330659
2016-02-08,-0.014153935962584518
2016-02-09,-0.0006636201005447706
2016-02-10,-0.00018895050095235622
2016-02-11,-0.012301161634528324
2016-02-12,0.01951804943402924
2016-02-16,0.01651665425466642
2016-02-17,0.016480439087318777
2016-02-18,-0.0046657135860893595
2016-02-19,-2.6033069221553795e-05
2016-02-22,0.014454197343192865
2016-02-23,-0.012454371626831162
2016-02-24,0.004439786657369549
2016-02-25,0.011348275180813827
2016-02-26,-0.0018701143063153403
2016-02-29,-0.008120976670040303
2016-03-01,0.023868792264573058
2016-03-02,0.00409430843797276
2016-03-03,0.003498740552965396
2016-03-04,0.003305892405266686
2016-03-07,0.0008850144294973994
2016-03-08,-0.011240108648189029
2016-03-09,0.005052393293188295
2016-03-10,0.00015580467030051892
2016-03-11,0.016395500477669467
2016-03-14,-0.0012609725467921384
2016-03-15,-0.0018369417185468695
